sent_id,sys_name,test_set,bleu,sari,sari_add,sari_keep,sari_del,ibleu,amean_bleu_sari,gmean_bleu_sari,fkgl,fkbleu,word_length,bertscore_P,bertscore_R,bertscore_F1,samsa,amean_bleu_samsa,amean_sari_samsa,amean_bleu_sari_samsa,gmean_bleu_samsa,gmean_sari_samsa,gmean_bleu_sari_samsa
1,PBMT-R,asset,66.58566397918928,39.81753422769058,7.424349496267304,59.409372067923314,52.61888111888112,54.61459631600773,53.20159910343993,51.49055209030946,18.73454545454545,18.20383211273741,33,0.7232989072799683,0.7297340631484985,0.7240480780601501,37.5,52.04283198959464,38.658767113845286,47.96773273562662,49.96961475956763,38.641396630277185,46.32642511832135
1,PBMT-R,turk,58.180890350111106,29.0027688027057,0.0,55.15538958809503,31.852916820022077,47.05030004983738,43.591829576408394,41.078058760849984,18.73454545454545,15.682543142960448,33,0.7806993126869202,0.7386192679405212,0.7599713802337646,37.5,47.84044517505555,33.25138440135285,41.5612197176056,46.70956420401679,32.978839126043596,39.84896358103215
1,PBMT-R,hsplit,54.39692952541122,60.948919681514084,36.79065528514733,70.4916450699362,75.56445868945869,46.326963987888796,57.67292460346265,57.57980625675349,18.73454545454545,15.441444808064563,33,0.7285036444664001,0.5630110502243042,0.6398676633834839,37.5,45.94846476270561,49.22445984075704,50.94861640230843,45.165084492370006,47.80778689770922,49.91034310507609
1,SBMT-BLEU,asset,52.75247576928568,37.04261567309703,10.360082625707628,52.25387550469458,48.51388888888889,43.77636927490449,44.89754572119135,44.20508664990956,16.477777777777778,2.177283896432929,36,0.7420005798339844,0.7810630202293396,0.7618529796600342,18.75,35.75123788464284,27.896307836548516,36.1816971474609,31.450102077324104,26.35429839458014,33.213546755342
1,SBMT-BLEU,turk,39.69840348191044,33.05262304459878,7.58974358974359,53.14509313664534,38.423032407407405,32.02770421626677,36.37551326325461,36.223422888511976,16.477777777777778,1.5929462809463841,36,0.7897075414657593,0.7697282433509827,0.7800581455230713,18.75,29.22420174095522,25.90131152229939,30.500342175503075,27.282688014303517,24.894511083494432,29.084398157575936
1,SBMT-BLEU,hsplit,33.11674065319677,40.14586065972955,24.800655919076966,34.002857004167616,61.63406905594404,28.911823268336487,36.631300656463154,36.46231007173899,16.477777777777778,1.4379732321645635,36,0.7266889214515686,0.6262010931968689,0.676519513130188,18.75,25.933370326598386,29.447930329864775,30.670867104308773,24.918645373443553,27.43601442210456,29.21212905668318
1,SBMT-FKBLEU,asset,77.48272699815197,35.814414467599256,4.195611044941018,60.6258374860619,42.62179487179487,63.097949413764645,56.648570732875605,52.67825451542277,17.304242424242428,6.740770750369661,33,0.8294575810432434,0.844417154788971,0.8371930122375488,37.5,57.49136349907599,36.657207233799625,50.265713821917075,53.90363867523878,36.64751754941898,47.036103797548606
1,SBMT-FKBLEU,turk,72.68097337162342,26.920372169513154,0.0,59.67251760744057,21.088598901098898,58.77637114988894,49.80067277056828,44.2334585218766,17.304242424242428,6.279095392814986,33,0.8601969480514526,0.8176801800727844,0.8391209244728088,37.5,55.09048668581171,32.21018608475658,45.700448513712196,52.20667104342011,31.77284935848127,41.86435014456359
1,SBMT-FKBLEU,hsplit,56.671179347167346,56.26712576643399,38.67566216891553,61.25531469748599,68.87040043290044,48.547138098839206,56.46915255680065,56.46879116520205,17.304242424242428,5.18630370006009,33,0.7843645215034485,0.652750551700592,0.7182477116584778,37.5,47.08558967358367,46.883562883216996,50.14610170453378,46.09955775838609,45.93492370997554,49.26623980576859
1,SBMT-SARI,asset,58.65466663380634,40.80668591803241,7.424835077435228,62.94016315285245,52.055059523809526,47.34108258444943,49.73067627591937,48.923435682223214,17.551052631578948,6.285261697349839,38,0.7778413891792297,0.8698322772979736,0.8237580657005309,18.75,38.70233331690317,29.778342959016204,39.40378418394625,33.16285571816561,27.660899496637988,35.53680583434676
1,SBMT-SARI,turk,55.844691397915525,36.42261127703321,7.807971014492754,64.09007114994021,37.36979166666667,44.81210487214771,46.133651337474355,45.09999430900361,17.551052631578948,5.949500749757931,38,0.8169019818305969,0.8554063439369202,0.8363567590713501,18.75,37.29734569895776,27.586305638516606,37.00576755831624,32.35873859888416,26.13281388301636,33.660307729803584
1,SBMT-SARI,hsplit,53.941888662825725,52.34556731721806,36.43854483282675,53.81430295216075,66.78385416666667,47.036475155288905,53.14372799002189,53.137733901793595,17.551052631578948,6.244820344877268,38,0.7267816066741943,0.6646208167076111,0.6935797333717346,18.75,36.345944331412866,35.547783658609035,41.67915199334793,31.802679327817366,31.328571419677566,37.54935175215317
2,PBMT-R,asset,82.62204872346386,49.10825522349291,10.187675934704798,68.66868314236734,68.4684065934066,67.91704455173671,65.86515197347839,63.69791720142605,10.434615384615388,5.526276099942724,26,0.7397556900978088,0.8048785924911499,0.7322213053703308,19.444444444444443,51.03324658395415,34.27634983396868,50.391582797133744,40.08166458980433,30.9011770076288,42.8892713207918
2,PBMT-R,turk,79.28073326983214,49.64147969964665,8.711578276795667,75.42577291005642,64.7870879120879,64.90986064346816,64.4611064847394,62.73446350442053,10.434615384615388,5.281587470305174,26,0.8156394362449646,0.7983502149581909,0.8007174134254456,19.444444444444443,49.36258885713829,34.54296207204555,49.45555247130775,39.2628299232247,31.068488765303602,42.455696689921496
2,PBMT-R,hsplit,38.57168629128604,51.92241591973612,17.26090196332534,69.30130193623388,69.20504385964911,31.186667976704758,45.247051105511076,44.75192887844878,10.434615384615388,3.1845874968705563,26,0.6376845836639404,0.3742619454860687,0.5035874247550964,19.444444444444443,29.008065367865242,35.68343018209028,36.64618221848887,27.386219367036606,31.77424321321668,33.89531588457349
2,SBMT-BLEU,asset,36.07660599727196,34.46241771214334,5.5039421107578965,43.6197377933489,54.26357323232322,29.911030727244448,35.269511854707645,35.260276027200945,7.044999999999997,0.08907526115183471,24,0.6508277654647827,0.6431352496147156,0.6119859218597412,12.037037037037035,24.056821517154496,23.249727374590186,27.52535358215078,20.838796571773404,20.36726290857243,24.643194461781214
2,SBMT-BLEU,turk,34.604300120863556,34.011189092531296,5.684233402980067,47.870009379664346,48.4793244949495,28.585955438476898,34.307744606697426,34.306462872546234,7.044999999999997,0.08512917756584504,24,0.7806034684181213,0.7002366185188293,0.7405562996864319,12.037037037037035,23.320668578950297,23.024113064784167,26.88417541681063,20.4091460427814,20.2334856804375,24.196756881405815
2,SBMT-BLEU,hsplit,0.0,30.216725819558988,13.669418238993712,24.261603375527425,52.71915584415584,-1.2956996216392882,15.108362909779494,0.0,7.044999999999997,-0.0049500957896776564,24,0.5684417486190796,0.25305017828941345,0.4070520102977753,12.037037037037035,6.018518518518517,21.126881428298013,14.084587618865342,0.0,19.071440633261684,0.0
2,SBMT-FKBLEU,asset,80.94470299258299,45.01657483742468,13.529027512460749,61.670214149330455,59.850482850482855,67.58152409852212,62.980638915003844,60.364337815954904,8.028333333333332,0.5353664130469341,24,0.8266541361808777,0.8452742695808411,0.7971494197845459,22.222222222222218,51.5834626074026,33.61939852982345,49.39450001740997,42.411922588028894,31.62859986974681,43.26294930414135
2,SBMT-FKBLEU,turk,75.06965585685634,46.2059855015076,12.814521537829124,68.95507499333368,56.848359973359976,62.29398167636813,60.637820679181964,58.89539396357807,8.028333333333332,0.4934796302591517,24,0.9565730690956116,0.9147637486457824,0.9356976747512816,22.222222222222218,48.64593903953928,34.214103861864906,47.83262119352872,40.843782569649534,32.04371510626194,42.55821290616719
2,SBMT-FKBLEU,hsplit,26.8724384133143,38.47885403925131,14.578211897731295,44.02421213588454,56.8341380841381,21.658349703625397,32.67564622628281,32.15619124499497,8.028333333333332,0.2197977876066824,24,0.6875090599060059,0.3636880815029144,0.5215693712234497,22.222222222222218,24.547330317768257,30.350538130736766,29.19117155826261,24.436965811525194,29.241847501768692,28.42969697519149
2,SBMT-SARI,asset,79.75219547461045,45.5547134360309,13.702172682758787,62.432205720572064,60.529761904761905,66.09297794718208,62.653454455320684,60.275106061625436,8.619230769230771,0.9393753459298902,26,0.8221594095230103,0.8341269493103027,0.785187840461731,22.222222222222218,50.98720884841633,33.88846782912656,49.176377044287854,42.09834926154348,31.817086058360704,43.22030403020803
