sent_id,sys_name,test_set,bleu,sari,sari_add,sari_keep,sari_del,ibleu,amean_bleu_sari,gmean_bleu_sari,fkgl,fkbleu,word_length,bertscore_P,bertscore_R,bertscore_F1,samsa,amean_bleu_samsa,amean_sari_samsa,amean_bleu_sari_samsa,gmean_bleu_samsa,gmean_sari_samsa,gmean_bleu_sari_samsa
4,NTS-h1_default_model,turk,100.00000000000004,20.323772769051065,0.0,60.971318307153204,0.0,80.00000000000004,60.161886384525545,45.08189522308381,9.830526315789477,40.00000000000002,19,0.7793380618095398,0.8123513460159302,0.762018620967865,33.33333333333333,66.66666666666669,26.828553051192195,51.21903536746148,57.73502691896257,26.02804434262594,40.765648796550806
4,NTS-h1_default_model,hsplit,66.8124885609822,56.16706382581065,5.555555555555557,90.02896925520979,72.91666666666666,52.21861984116377,61.48977619339644,61.25896921566616,9.830526315789477,26.10930992058189,19,0.8097134232521057,0.7043455243110657,0.7569355964660645,33.33333333333333,50.072910947157766,44.750198579571986,52.10429524004206,47.19197974267173,43.26933626553976,50.011825244677645
5,NTS-h1_default_model,asset,30.04340093432893,28.063877896288886,1.3957848825512806,29.159073443996533,53.63677536231884,25.6806642953398,29.053639415308908,29.036775568410803,3.84,0.011557437791069785,12,0.7286632061004639,0.3107507526874542,0.4996496737003326,7.8125,18.927950467164464,17.938188948144443,21.97325961020594,15.320380863393861,14.807060682821454,18.745438411882862
5,NTS-h1_default_model,turk,40.133982522080174,24.015381322804732,0.0,37.014441069863466,35.031702898550726,34.76218772431592,32.07468192244245,31.04565821931523,3.84,0.015644526071631942,12,0.8256880640983582,0.30549970269203186,0.5496792793273926,7.8125,23.973241261040087,15.913940661402366,23.987287948294966,17.707251013462013,13.697451098084342,19.600354434872457
5,NTS-h1_default_model,hsplit,6.213916408061037,22.73219704361782,2.642021720969089,28.596236076551037,36.958333333333336,4.37674772501004,14.47305672583943,11.885115573717124,3.84,0.001969730571501964,12,0.7267218232154846,0.18921847641468048,0.4438274800777435,7.8125,7.013208204030518,15.27234852180891,12.252871150559619,6.967511890049191,13.326488262226633,10.333932400933849
6,NTS-h1_default_model,asset,80.70557274927978,18.968576386649875,0.0,56.905729159949615,0.0,62.635015474351796,49.837074567964834,39.126331562300116,0.0,31.317507737175898,12,0.8673915266990662,0.91074401140213,0.8891682624816895,100.0,90.35278637463989,59.484288193324936,66.55804971197655,89.8362803934356,43.55292916285871,53.494946056760405
6,NTS-h1_default_model,turk,100.00000000000004,23.737030177184106,0.0,71.21109053155232,0.0,80.00000000000004,61.86851508859208,48.72066314941138,0.0,40.00000000000002,12,1.0000007152557373,1.0,1.0000007152557373,100.0,100.00000000000003,61.868515088592055,74.57901005906139,100.00000000000004,48.720663149411386,61.91684149273038
6,NTS-h1_default_model,hsplit,63.40466277046863,50.84440405273738,15.12237762237762,57.20250120250119,80.20833333333334,50.35996965525844,57.12453341160301,56.778273069275905,0.0,25.17998482762922,12,0.8464354276657104,0.7297715544700623,0.7878520488739014,100.0,81.70233138523432,75.4222020263687,71.41635560773534,79.62704488455459,71.30526211489399,68.56799537221956
7,NTS-h1_default_model,asset,76.11606003349888,21.45969031940525,0.0,64.37907095821575,0.0,58.50445403014899,48.787875176452076,40.415678599426535,6.726153846153847,29.252227015074496,13,0.9614742398262024,0.9614769220352172,0.9615381956100464,100.0,88.05803001674944,60.72984515970263,65.85858345096806,87.24451847164893,46.32460503814927,54.66381234254481
7,NTS-h1_default_model,turk,100.00000000000004,24.122963181978765,0.0,72.3688895459363,0.0,80.00000000000004,62.0614815909894,49.11513329105274,6.726153846153847,40.00000000000002,13,0.9999992847442628,0.9999992847442628,0.9999992847442628,100.0,100.00000000000003,62.06148159098938,74.70765439399294,100.00000000000004,49.115133291052736,62.250601377590556
7,NTS-h1_default_model,hsplit,91.21679090703873,74.93814664867297,59.96794871794872,86.09649122807018,78.75000000000001,76.33426761473095,83.07746877785587,82.6777917811852,6.726153846153847,38.167133807365474,13,0.9676135778427124,0.8874590396881104,0.9273789525032043,100.0,95.60839545351936,87.46907332433648,88.71831251857056,95.50748185720258,86.56682196354038,88.0898585129955
8,NTS-h1_default_model,asset,100.00000000000004,46.22582948805596,6.1886448033718695,62.488843660796,70.0,81.05774445802155,73.11291474402799,67.9895797075228,8.619230769230771,31.486613231299163,26,0.8771047592163086,0.8966859579086304,0.8857983946800232,100.0,100.00000000000003,73.11291474402798,82.07527649601867,100.00000000000004,67.9895797075228,77.32054460906573
8,NTS-h1_default_model,turk,100.00000000000004,49.553525849612726,11.396365149833514,81.2746290656713,55.98958333333334,81.05774445802155,74.77676292480639,70.39426528461873,8.619230769230771,31.486613231299163,26,0.9796332716941832,0.979634702205658,0.979667067527771,100.0,100.00000000000003,74.77676292480636,83.18450861653758,100.00000000000004,70.39426528461873,79.13310139670025
8,NTS-h1_default_model,hsplit,68.26835693181336,61.84176195444263,37.906706982413475,72.01488569909623,75.60369318181819,56.732707231836024,65.05505944312799,64.97565296630829,8.619230769230771,22.03763282727976,26,0.7991851568222046,0.6732931137084961,0.7329205870628357,100.0,84.13417846590667,80.92088097722132,76.70337296208533,82.62466758287951,78.63953328602774,75.01827986069394
9,NTS-h1_default_model,asset,94.57767760638424,17.763239792164878,0.0,53.289719376494645,0.0,75.11990984574581,56.17045869927456,40.987875845282176,13.72848484848485,37.559954922872905,33,0.9370914101600648,0.9572382569313048,0.9472337365150452,20.0,57.28883880319212,18.88161989608244,44.113639132849706,43.49199411532752,18.848469323616104,32.268611119702264
9,NTS-h1_default_model,turk,100.00000000000004,21.991858032205144,0.0,65.97557409661542,0.0,80.00000000000004,60.99592901610259,46.89547742821811,13.72848484848485,40.00000000000002,33,1.0,1.0,1.0,20.0,60.00000000000002,20.995929016102572,47.330619344068396,44.72135954999579,20.972295073360538,35.29912766702906
