sent_id,sys_name,test_set,bleu,sari,sari_add,sari_keep,sari_del,ibleu,amean_bleu_sari,gmean_bleu_sari,fkgl,fkbleu,bertscore_P,bertscore_R,bertscore_F1,samsa,amean_bleu_samsa,amean_sari_samsa,amean_bleu_sari_samsa,gmean_bleu_samsa,gmean_sari_samsa,gmean_bleu_sari_samsa
268,ACCESS,asset,82.80264444284782,47.57991651270721,12.077973248186014,81.40582390898324,49.25595238095238,67.42975456727598,65.19128047777751,62.76737137734921,7.633846153846157,0.2680069675367135,0.904155969619751,0.8624429702758789,0.8834134936332703,0.0,41.40132222142391,23.789958256353604,43.46085365185167,0.0,0.0,0.0
268,ACCESS,turk,82.80264444284782,46.25142021686303,27.988893728222997,82.54736096998515,28.218005952380953,67.42975456727598,64.52703232985543,61.88489236634136,7.633846153846157,0.2680069675367135,0.9016789793968201,0.8526936173439026,0.8772818446159363,0.0,41.40132222142391,23.125710108431516,43.018021553236956,0.0,0.0,0.0
268,ACCESS,hsplit,79.655976465271,74.46222794592732,68.16690361800177,68.04445554445554,87.17532467532467,70.46167921664711,77.05910220559916,77.0153327384387,7.633846153846157,0.2800576851508055,0.8721303343772888,0.7951285243034363,0.818686306476593,0.0,39.8279882326355,37.23111397296366,51.372734803732776,0.0,0.0,0.0
268,ACCESS,all,82.80264444284782,45.1707727925093,9.257869714035072,83.62052009206425,42.63392857142857,67.42975456727598,63.98670861767856,61.15766050746882,7.633846153846157,0.2680069675367135,0.904155969619751,0.8624429702758789,0.8834134936332703,0.0,41.40132222142391,22.58538639625465,42.65780574511904,0.0,0.0,0.0
67,SBMT-SARI,asset,66.06684551694994,43.91162401748577,3.7943296914380413,50.46633601181293,77.47420634920636,53.154246540594045,54.98923476721785,53.86188337183931,11.056666666666668,3.1838687707828743,0.9219565987586975,0.9249817728996277,0.9203722476959229,25.0,45.53342275847497,34.45581200874288,44.99282317814524,40.640757103230115,33.132923209960566,41.70303792543244
67,SBMT-SARI,turk,61.07574044973379,33.358175628398804,3.303484947320564,47.04881971565363,49.72222222222222,48.66225198009951,47.2169580390663,45.13729363349913,11.056666666666668,2.9148042626675603,0.7899954915046692,0.793053925037384,0.7918632626533508,25.0,43.03787022486689,29.179087814199402,39.811305359377535,39.07548478577513,28.878268485315555,37.06838628734842
67,SBMT-SARI,hsplit,55.60272926020418,48.25518544090778,39.64615274687136,44.12954888862887,60.98985468722311,48.59967354516018,51.928957350555976,51.79884179662459,11.056666666666668,2.9110558975284615,0.8103611469268799,0.6493389010429382,0.729143500328064,25.0,40.301364630102086,36.62759272045389,42.952638233703986,37.28361880913795,34.732976204504766,40.63123618145196
67,SBMT-SARI,all,67.80165791772286,37.20714714982015,3.0419189439807997,53.04651384747101,55.533008658008654,54.715577701289675,52.50440253377151,50.22654938522538,11.056666666666668,3.2773904336210933,0.9219565987586975,0.9249817728996277,0.9203722476959229,25.0,46.40082895886143,31.103573574910076,43.33626835584767,41.17088106833605,30.498830776695417,39.80481086654062
341,SBMT-SARI,asset,60.599132610833095,44.49994947551789,5.145080585359001,59.72238147755829,68.63238636363637,49.01027988555063,52.549541043175495,51.92935912797578,17.142500000000002,1.209228340110126,0.7315961122512817,0.7997594475746155,0.7581077218055725,50.0,55.29956630541655,47.24997473775895,51.69969402878366,55.04504183431652,47.169878882353466,51.2781061107521
341,SBMT-SARI,turk,60.226197162745066,33.558923851102875,7.488687303312361,65.39618084090536,27.791903409090914,48.674637982271406,46.89256050692397,44.95693900196132,17.142500000000002,1.2009470631510568,0.7670435309410095,0.7783322334289551,0.7730517387390137,50.0,55.11309858137253,41.77946192555144,47.92837367128265,54.875403033939115,40.96274151659217,46.5787493935019
341,SBMT-SARI,hsplit,51.5773393830899,38.09166516869437,3.782051282051282,75.84109546892222,34.651848755109626,41.198574586458385,44.834502275892135,44.32456138612963,17.142500000000002,1.0164905011443106,0.6834214925765991,0.6043999791145325,0.6442080140113831,50.0,50.78866969154495,44.04583258434718,46.55633485059476,50.78254591052416,43.641531348415334,46.140925273183754
